frame,xmin,ymin,xmax,ymax,class,conf
frame_04789.jpg,2957,1080,3012,1151,mask,0.2891601622104645
frame_04790.jpg,2981,1084,3044,1168,mask,0.6000294089317322
frame_04790.jpg,3242,1098,3301,1156,mask,0.2996401786804199
frame_04791.jpg,3022,1085,3087,1164,mask,0.3266776502132416
frame_04792.jpg,3164,1053,3260,1149,no_mask,0.4886144697666168
frame_04792.jpg,2713,942,2796,1023,no_mask,0.46096071600914
frame_04793.jpg,3211,1037,3309,1139,no_mask,0.5861315131187439
frame_04793.jpg,2735,929,2829,1023,no_mask,0.3235286474227905
frame_04794.jpg,2771,913,2868,1021,no_mask,0.7374824285507202
frame_04795.jpg,3322,1025,3436,1137,mask,0.7876788973808289
frame_04795.jpg,2797,918,2894,1022,no_mask,0.695912778377533
frame_04796.jpg,3407,1044,3525,1153,mask,0.6086133122444153
frame_04796.jpg,2824,946,2925,1043,no_mask,0.5447032451629639
frame_04797.jpg,2860,933,2963,1048,no_mask,0.5915012955665588
frame_04798.jpg,3614,1027,3758,1175,mask,0.7702476382255554
frame_04802.jpg,3102,884,3219,998,no_mask,0.4036254286766052
frame_04802.jpg,3459,904,3580,1029,no_mask,0.27621525526046753
frame_04804.jpg,2628,1052,2709,1130,no_mask,0.30650484561920166
frame_04806.jpg,3463,692,3679,949,no_mask,0.6349302530288696
frame_04807.jpg,2984,1069,3039,1124,no_mask,0.344241201877594
frame_04809.jpg,2821,1026,2919,1118,no_mask,0.2678745985031128
frame_04810.jpg,2854,1019,2956,1130,no_mask,0.6061274409294128
frame_04811.jpg,2896,1022,3007,1136,no_mask,0.7010393738746643
frame_04812.jpg,2932,1014,3054,1145,no_mask,0.8458029627799988
frame_04812.jpg,2081,1187,2145,1278,no_mask,0.2584434449672699
frame_04813.jpg,2981,1006,3115,1138,no_mask,0.8067759275436401
frame_04814.jpg,3039,1000,3179,1130,no_mask,0.7579362392425537
frame_04815.jpg,3106,985,3245,1106,no_mask,0.6448492407798767
frame_04816.jpg,3179,973,3329,1115,no_mask,0.806218683719635
frame_04816.jpg,2725,1099,2782,1176,mask,0.2793433964252472
frame_04817.jpg,3253,967,3414,1111,no_mask,0.689983069896698
frame_04818.jpg,3344,961,3531,1127,no_mask,0.8658238649368286
frame_04819.jpg,3447,951,3658,1144,no_mask,0.8886647820472717
frame_04820.jpg,3585,951,3785,1135,no_mask,0.8668719530105591
frame_04821.jpg,3700,890,3834,1131,no_mask,0.8222134709358215
frame_04821.jpg,935,1033,990,1091,no_mask,0.3734927475452423
frame_04821.jpg,931,1030,988,1091,mask,0.2685166001319885
frame_04837.jpg,2736,1115,2782,1180,mask,0.32705527544021606
frame_04843.jpg,2714,1120,2779,1188,mask,0.33206894993782043
frame_04845.jpg,1102,1104,1173,1176,no_mask,0.25882115960121155
frame_04847.jpg,3678,1070,3772,1157,no_mask,0.28830236196517944
frame_04849.jpg,1133,1091,1226,1195,no_mask,0.34300774335861206
frame_04850.jpg,1159,1096,1239,1192,no_mask,0.3195791244506836
frame_04863.jpg,3244,1042,3360,1175,no_mask,0.2924603223800659
frame_04864.jpg,867,1193,954,1294,no_mask,0.4153609871864319
frame_04864.jpg,2899,1223,2966,1303,no_mask,0.35020217299461365
frame_04865.jpg,2917,1222,2990,1302,no_mask,0.5901823043823242
frame_04865.jpg,861,1197,946,1295,no_mask,0.3238023519515991
frame_04866.jpg,2934,1231,3003,1327,no_mask,0.6902794241905212
frame_04868.jpg,2829,1088,2949,1227,no_mask,0.7299020886421204
frame_04869.jpg,2862,1097,2983,1231,no_mask,0.718312680721283
frame_04869.jpg,3652,1009,3834,1204,no_mask,0.303438276052475
frame_04870.jpg,4,960,42,1076,no_mask,0.35503438115119934
frame_04874.jpg,3218,1068,3410,1266,no_mask,0.8061525225639343
frame_04875.jpg,3305,1077,3512,1272,no_mask,0.7581723928451538
frame_04875.jpg,635,1104,686,1184,no_mask,0.44549521803855896
frame_04876.jpg,3383,1041,3632,1276,no_mask,0.818606972694397
frame_04877.jpg,3489,1044,3754,1294,no_mask,0.9122101664543152
frame_04878.jpg,3581,1024,3840,1314,no_mask,0.7164443135261536
frame_04878.jpg,3580,1028,3839,1310,no_mask,0.648134708404541
frame_04900.jpg,2439,1028,2601,1223,no_mask,0.4371713697910309
frame_04905.jpg,2827,1055,2906,1130,no_mask,0.4532911479473114
frame_04906.jpg,2831,1047,2914,1131,no_mask,0.28853029012680054
frame_04908.jpg,2877,1041,2966,1131,no_mask,0.46078962087631226
frame_04909.jpg,2912,1038,2994,1128,no_mask,0.5224430561065674
frame_04912.jpg,3014,1036,3101,1135,no_mask,0.5095159411430359
frame_04913.jpg,3059,1034,3152,1139,no_mask,0.6836098432540894
frame_04913.jpg,2459,1040,2636,1223,no_mask,0.3383212387561798
frame_04914.jpg,2453,1032,2655,1224,no_mask,0.57920241355896
frame_04914.jpg,3109,1023,3203,1127,no_mask,0.3906121253967285
frame_04915.jpg,2455,1036,2657,1222,no_mask,0.5852319002151489
frame_04915.jpg,987,1045,1051,1116,no_mask,0.4521355926990509
frame_04915.jpg,434,1137,520,1243,mask,0.2563512921333313
frame_04916.jpg,3208,1013,3307,1120,no_mask,0.537680983543396
frame_04916.jpg,2467,1031,2667,1224,no_mask,0.46375200152397156
frame_04917.jpg,3248,1031,3358,1140,no_mask,0.39259862899780273
frame_04918.jpg,3290,1018,3419,1147,no_mask,0.7199442386627197
frame_04919.jpg,3345,1011,3490,1163,no_mask,0.6038234233856201
frame_04919.jpg,996,1048,1064,1123,no_mask,0.25801005959510803
frame_04920.jpg,3390,985,3561,1147,no_mask,0.8248672485351562
frame_04921.jpg,3449,957,3647,1141,no_mask,0.9038074612617493
frame_04921.jpg,2467,1032,2693,1235,no_mask,0.5532103776931763
frame_04922.jpg,3528,954,3729,1129,no_mask,0.6962645053863525
frame_04924.jpg,2479,1032,2702,1237,no_mask,0.3871760964393616
frame_04925.jpg,2484,1039,2702,1235,no_mask,0.4375360608100891
frame_04927.jpg,2483,1034,2700,1217,no_mask,0.331849604845047
frame_04928.jpg,2475,1029,2706,1219,no_mask,0.6810901165008545
frame_04929.jpg,2464,1028,2708,1234,no_mask,0.7472169995307922
frame_04930.jpg,2480,1026,2708,1227,no_mask,0.6612375378608704
frame_04931.jpg,2478,1024,2708,1233,no_mask,0.7538201808929443
frame_04932.jpg,2471,1021,2707,1240,no_mask,0.7901113629341125
frame_04933.jpg,2469,1022,2710,1231,no_mask,0.7050499320030212
frame_04933.jpg,1065,1038,1135,1108,no_mask,0.2949886620044708
frame_04934.jpg,2477,1019,2708,1224,no_mask,0.7603797316551208
frame_04934.jpg,1069,1038,1144,1111,no_mask,0.3347664475440979
frame_04935.jpg,2486,1017,2714,1226,no_mask,0.6005584001541138
frame_04936.jpg,1161,1026,1250,1115,no_mask,0.621940553188324
frame_04936.jpg,2471,1011,2715,1225,no_mask,0.561399519443512
frame_04937.jpg,2471,1013,2719,1231,no_mask,0.6373403072357178
frame_04938.jpg,1216,1029,1303,1123,no_mask,0.40714535117149353
frame_04942.jpg,2482,1011,2747,1250,no_mask,0.2716693878173828
frame_04944.jpg,2474,1009,2763,1250,no_mask,0.6142860054969788
frame_04945.jpg,1625,1038,1692,1106,no_mask,0.5809637308120728
frame_04949.jpg,1517,989,1608,1089,no_mask,0.2995786666870117
frame_04951.jpg,1560,1008,1654,1113,no_mask,0.3767293393611908
frame_04952.jpg,1601,1022,1694,1118,no_mask,0.4469585120677948
frame_04952.jpg,2117,1139,2208,1261,no_mask,0.42284250259399414
frame_04952.jpg,2503,1018,2804,1252,no_mask,0.28509142994880676
frame_04953.jpg,1061,1003,1159,1119,no_mask,0.33126401901245117
frame_04954.jpg,1018,996,1097,1093,no_mask,0.6206571459770203
frame_04958.jpg,1323,1021,1407,1105,no_mask,0.2604183554649353
frame_04959.jpg,1290,1007,1382,1112,no_mask,0.6622833609580994
frame_04959.jpg,647,1037,733,1146,no_mask,0.5315525531768799
frame_04960.jpg,1258,1015,1357,1111,no_mask,0.7538574934005737
frame_04960.jpg,554,1001,687,1137,no_mask,0.3044787347316742
frame_04961.jpg,1224,995,1319,1103,no_mask,0.8551671504974365
frame_04961.jpg,456,982,555,1112,no_mask,0.7244467735290527
frame_04962.jpg,360,947,478,1079,no_mask,0.7718453407287598
frame_04962.jpg,1189,986,1279,1087,no_mask,0.7566843032836914
frame_04963.jpg,230,953,358,1083,no_mask,0.6881392002105713
frame_04963.jpg,1141,990,1228,1089,no_mask,0.34469151496887207
frame_04965.jpg,1001,995,1104,1106,no_mask,0.6406162977218628
frame_04967.jpg,847,1001,948,1114,no_mask,0.3368038833141327
frame_04969.jpg,646,951,770,1088,no_mask,0.7887817621231079
frame_04970.jpg,552,933,685,1082,no_mask,0.8535564541816711
frame_04971.jpg,431,927,592,1098,no_mask,0.7540191411972046
frame_04972.jpg,289,915,480,1130,no_mask,0.7537862658500671
frame_04990.jpg,3106,1003,3173,1086,no_mask,0.29485204815864563
frame_04991.jpg,3117,989,3194,1079,no_mask,0.2677331268787384
frame_04992.jpg,3043,975,3152,1076,no_mask,0.2652395963668823
frame_04993.jpg,3042,987,3146,1088,no_mask,0.4861852824687958
frame_05057.jpg,810,1005,871,1071,no_mask,0.7339527606964111
frame_05058.jpg,782,1016,838,1070,no_mask,0.2895248234272003
frame_05059.jpg,754,1016,820,1075,no_mask,0.3522098958492279
frame_05060.jpg,721,1007,789,1080,no_mask,0.47788986563682556
frame_05062.jpg,672,999,741,1069,no_mask,0.40128830075263977
frame_05065.jpg,584,1015,649,1075,no_mask,0.3747842311859131
frame_05066.jpg,559,1008,636,1078,no_mask,0.4855564534664154
frame_05102.jpg,3415,1075,3471,1140,no_mask,0.5610921382904053
frame_05103.jpg,3407,1066,3472,1149,no_mask,0.43622535467147827
frame_05111.jpg,2195,985,2246,1046,no_mask,0.44413673877716064
frame_05117.jpg,3459,1149,3517,1213,mask,0.5271739959716797
frame_05118.jpg,3456,1143,3523,1217,no_mask,0.34152302145957947
frame_05118.jpg,3454,1140,3527,1213,mask,0.27327072620391846
frame_05119.jpg,3456,1142,3533,1221,mask,0.48773545026779175
frame_05121.jpg,3473,1134,3547,1220,mask,0.40060555934906006
frame_05123.jpg,3497,1140,3578,1227,no_mask,0.2600151300430298
frame_05183.jpg,3456,1072,3520,1135,no_mask,0.2883618474006653
frame_05184.jpg,3503,1079,3575,1150,no_mask,0.5498490333557129
frame_05187.jpg,3684,1080,3754,1151,mask,0.2980542480945587
frame_05187.jpg,3462,1081,3527,1141,no_mask,0.25681567192077637
frame_05190.jpg,3598,1069,3671,1138,no_mask,0.2930072844028473
frame_05191.jpg,3668,1070,3751,1144,no_mask,0.518094539642334
frame_05277.jpg,2841,1126,2897,1195,mask,0.4582078158855438
frame_05278.jpg,2852,1122,2903,1190,mask,0.592367947101593
frame_05301.jpg,2360,1048,2419,1108,mask,0.25295597314834595
frame_05307.jpg,2412,1051,2468,1108,mask,0.28362080454826355
frame_05313.jpg,2472,1051,2541,1114,no_mask,0.34491103887557983
frame_05314.jpg,2498,1060,2565,1118,no_mask,0.3211447298526764
frame_05316.jpg,2514,1058,2587,1122,no_mask,0.32983914017677307
frame_05324.jpg,2618,1062,2690,1123,no_mask,0.4386619031429291
frame_05325.jpg,2631,1058,2705,1122,no_mask,0.5222373008728027
frame_05326.jpg,2269,957,2331,1028,no_mask,0.6675164699554443
frame_05326.jpg,2653,1057,2731,1122,mask,0.5511289238929749
frame_05327.jpg,2666,1060,2740,1125,mask,0.6236608624458313
frame_05330.jpg,2519,941,2611,1064,no_mask,0.4416884183883667
frame_05334.jpg,2997,772,3192,1020,no_mask,0.8643137216567993
frame_05334.jpg,1146,1125,1196,1208,no_mask,0.4767397940158844
frame_05335.jpg,3217,800,3426,1056,mask,0.6415714025497437
frame_05335.jpg,2796,1043,2889,1142,no_mask,0.4195227324962616
frame_05335.jpg,2799,1048,2888,1136,mask,0.40703797340393066
frame_05335.jpg,1125,1133,1173,1197,mask,0.3301311731338501
frame_05336.jpg,2820,1066,2908,1142,no_mask,0.3376966118812561
frame_05336.jpg,2818,1055,2902,1138,mask,0.2832637429237366
frame_05337.jpg,2842,1062,2935,1149,no_mask,0.7850894331932068
frame_05338.jpg,2871,1056,2964,1146,no_mask,0.7228364944458008
frame_05339.jpg,2894,1055,2996,1149,no_mask,0.835664689540863
frame_05340.jpg,2924,1053,3032,1149,no_mask,0.8178281784057617
frame_05340.jpg,1032,1156,1087,1229,mask,0.33697277307510376
frame_05341.jpg,2955,1061,3062,1159,no_mask,0.8202826976776123
frame_05342.jpg,2991,1061,3106,1168,no_mask,0.8161199688911438
frame_05343.jpg,3016,1066,3128,1173,no_mask,0.8465671539306641
frame_05344.jpg,3052,1050,3166,1161,no_mask,0.7980015277862549
frame_05345.jpg,3077,1041,3209,1157,no_mask,0.805813729763031
frame_05346.jpg,3110,1032,3246,1154,no_mask,0.813525915145874
frame_05346.jpg,908,1082,974,1165,no_mask,0.35057005286216736
frame_05346.jpg,906,1080,970,1161,mask,0.26144760847091675
frame_05347.jpg,3148,1041,3283,1164,no_mask,0.8560870289802551
frame_05348.jpg,3186,1042,3337,1170,no_mask,0.8550326228141785
frame_05349.jpg,3239,1037,3391,1173,no_mask,0.852168619632721
frame_05350.jpg,3294,1027,3451,1170,no_mask,0.8904682993888855
frame_05351.jpg,3355,1002,3524,1155,no_mask,0.8621867299079895
frame_05352.jpg,3421,991,3603,1154,no_mask,0.8995493054389954
frame_05353.jpg,3491,984,3690,1157,no_mask,0.8715136051177979
frame_05354.jpg,3578,984,3771,1167,no_mask,0.8916493058204651
frame_05355.jpg,3651,963,3838,1184,no_mask,0.7758122682571411
frame_05356.jpg,3735,988,3838,1183,no_mask,0.45262789726257324
frame_05360.jpg,2394,1005,2500,1126,no_mask,0.5069209933280945
frame_05360.jpg,655,1042,709,1094,mask,0.2912028431892395
frame_05361.jpg,2435,1008,2537,1134,no_mask,0.7209523320198059
frame_05362.jpg,2468,991,2582,1127,no_mask,0.6241598129272461
frame_05363.jpg,2503,959,2635,1122,no_mask,0.5564364790916443
frame_05364.jpg,2556,938,2694,1113,no_mask,0.8006793260574341
frame_05364.jpg,683,1028,742,1100,mask,0.37974125146865845
frame_05365.jpg,2616,909,2769,1106,mask,0.3701798915863037
frame_05366.jpg,2682,911,2852,1125,no_mask,0.8178377747535706
frame_05366.jpg,688,1025,748,1087,mask,0.4602903127670288
frame_05367.jpg,2761,910,2961,1143,mask,0.519401490688324
frame_05367.jpg,2755,913,2956,1138,no_mask,0.3688555359840393
frame_05368.jpg,2880,887,3097,1149,no_mask,0.8848963975906372
frame_05368.jpg,703,1015,767,1077,no_mask,0.3490355908870697
frame_05369.jpg,3026,817,3292,1142,no_mask,0.7652080059051514
frame_05369.jpg,704,1021,769,1084,no_mask,0.41383934020996094
frame_05369.jpg,3034,825,3288,1146,no_mask,0.3681457042694092
frame_05370.jpg,3235,746,3550,1127,no_mask,0.8472592830657959
frame_05370.jpg,3241,745,3545,1121,mask,0.3492918908596039
frame_05371.jpg,3574,646,3840,1131,no_mask,0.728666365146637
frame_05380.jpg,733,1006,791,1065,mask,0.3053514361381531
frame_05381.jpg,736,1002,793,1059,mask,0.34118321537971497
frame_05382.jpg,730,1017,784,1068,mask,0.3600512742996216
frame_05382.jpg,733,1018,782,1064,no_mask,0.2715861201286316
frame_05387.jpg,643,1019,697,1068,mask,0.40466761589050293
frame_05392.jpg,3561,1026,3657,1132,no_mask,0.5506067276000977
frame_05394.jpg,463,1009,514,1074,no_mask,0.6957032680511475
frame_05405.jpg,238,1000,317,1105,no_mask,0.3533380329608917
frame_05424.jpg,3590,1127,3835,1488,no_mask,0.25467172265052795
frame_05438.jpg,118,1005,180,1066,no_mask,0.27045756578445435
frame_05442.jpg,2438,980,2499,1069,mask,0.2526213824748993
frame_05443.jpg,2440,982,2502,1069,mask,0.5645180940628052
frame_05445.jpg,2458,988,2530,1065,mask,0.37138494849205017
frame_05446.jpg,157,1001,211,1058,no_mask,0.5151492953300476
frame_05447.jpg,2469,977,2534,1058,mask,0.6047884225845337
frame_05447.jpg,154,990,203,1050,no_mask,0.5312644243240356
frame_05447.jpg,2544,987,2603,1058,mask,0.2629739046096802
frame_05448.jpg,148,992,194,1044,no_mask,0.43463748693466187
frame_05448.jpg,2488,982,2554,1065,mask,0.35406097769737244
frame_05449.jpg,143,992,191,1045,no_mask,0.3377934396266937
frame_05451.jpg,270,1000,344,1082,no_mask,0.5371694564819336
frame_05451.jpg,202,1001,265,1063,no_mask,0.26943695545196533
frame_05452.jpg,214,1001,263,1055,no_mask,0.2795024812221527
frame_05453.jpg,2650,987,2707,1050,mask,0.3866102397441864
frame_05454.jpg,1441,1044,1563,1198,no_mask,0.34791791439056396
frame_05454.jpg,229,991,274,1046,no_mask,0.3414083421230316
frame_05456.jpg,288,1008,329,1058,no_mask,0.28619614243507385
frame_05456.jpg,269,1006,315,1058,no_mask,0.259578675031662
frame_05457.jpg,2693,989,2757,1052,mask,0.3855650722980499
frame_05458.jpg,275,1007,324,1062,no_mask,0.32250893115997314
frame_05464.jpg,2,1184,47,1337,no_mask,0.31426745653152466
frame_05464.jpg,302,992,355,1045,no_mask,0.30439046025276184
frame_05469.jpg,2897,948,2972,1032,no_mask,0.31333139538764954
frame_05472.jpg,352,996,397,1038,no_mask,0.28943386673927307
frame_05478.jpg,410,992,464,1051,no_mask,0.3487672507762909
frame_05494.jpg,239,966,295,1009,mask,0.39106959104537964
frame_05495.jpg,241,965,296,1009,mask,0.37182578444480896
frame_05496.jpg,243,961,300,1010,mask,0.6145370602607727
frame_05502.jpg,566,997,632,1057,no_mask,0.27314987778663635
frame_05510.jpg,1330,1087,1389,1149,no_mask,0.2722753584384918
frame_05520.jpg,1355,960,1453,1079,no_mask,0.5893169641494751
frame_05521.jpg,1257,934,1348,1052,no_mask,0.3958974778652191
frame_05522.jpg,1141,916,1253,1051,no_mask,0.8168131113052368
frame_05523.jpg,1011,917,1139,1068,no_mask,0.7353015542030334
frame_05534.jpg,3224,1172,3280,1259,no_mask,0.4380447566509247
frame_05535.jpg,3240,1174,3306,1273,no_mask,0.6302091479301453
frame_05536.jpg,3162,1021,3245,1111,no_mask,0.28603771328926086
frame_05540.jpg,3299,938,3404,1081,no_mask,0.32234665751457214
frame_05542.jpg,3407,966,3538,1104,no_mask,0.3616599142551422
frame_05547.jpg,3650,1023,3711,1113,no_mask,0.5695509314537048
frame_05593.jpg,2969,1123,3080,1248,no_mask,0.6126319766044617
frame_05601.jpg,2160,977,2218,1060,no_mask,0.2619986832141876
frame_05602.jpg,3104,875,3292,1055,no_mask,0.3258358836174011
frame_05603.jpg,3223,901,3406,1098,no_mask,0.7447928786277771
frame_05604.jpg,3331,907,3554,1137,no_mask,0.8239750862121582
frame_05605.jpg,3496,879,3748,1124,no_mask,0.6530477404594421
frame_05605.jpg,3493,876,3743,1125,no_mask,0.3272152543067932
frame_05606.jpg,276,1018,331,1068,no_mask,0.32763347029685974
frame_05608.jpg,248,1018,302,1072,no_mask,0.2715422511100769
frame_05610.jpg,215,1020,265,1074,no_mask,0.3834746181964874
frame_05611.jpg,191,1022,246,1073,no_mask,0.6642207503318787
frame_05612.jpg,174,1016,229,1070,no_mask,0.6300699710845947
frame_05613.jpg,149,1018,199,1065,no_mask,0.6397626996040344
frame_05614.jpg,121,1018,173,1069,no_mask,0.4895573556423187
frame_05615.jpg,82,1011,133,1057,no_mask,0.3926089406013489
frame_05616.jpg,44,1014,103,1060,no_mask,0.2537371516227722
frame_05618.jpg,1377,1105,1431,1178,no_mask,0.5383574962615967
frame_05620.jpg,1376,1107,1428,1180,no_mask,0.6456390023231506
frame_05642.jpg,1423,1078,1533,1207,no_mask,0.6000223159790039
frame_05667.jpg,1083,1105,1172,1215,no_mask,0.684540331363678
frame_05668.jpg,1078,1104,1148,1210,no_mask,0.39185312390327454
frame_05669.jpg,1078,1119,1144,1211,no_mask,0.694495439529419
frame_05669.jpg,1165,1048,1211,1129,no_mask,0.3816291093826294
frame_05669.jpg,1170,1034,1218,1100,no_mask,0.2637508511543274
frame_05670.jpg,1064,1133,1119,1214,no_mask,0.46394574642181396
frame_05674.jpg,1082,1026,1124,1087,no_mask,0.3951711654663086
frame_05678.jpg,2022,1006,2085,1077,no_mask,0.4183967709541321
frame_05679.jpg,2010,1004,2068,1069,no_mask,0.5281326174736023
frame_05680.jpg,1997,998,2050,1064,no_mask,0.3305075466632843
frame_05680.jpg,709,1054,778,1140,mask,0.2692817151546478
frame_05682.jpg,931,1038,985,1101,mask,0.399303674697876
frame_05686.jpg,848,1031,908,1099,no_mask,0.32499802112579346
frame_05687.jpg,835,1029,888,1094,mask,0.30272817611694336
frame_05688.jpg,817,1034,878,1098,no_mask,0.3059498369693756
frame_05688.jpg,823,1033,878,1096,mask,0.2800089716911316
frame_05690.jpg,775,1032,829,1096,no_mask,0.40027162432670593
frame_05691.jpg,751,1033,810,1100,no_mask,0.3493694067001343
frame_05691.jpg,1813,994,1860,1053,no_mask,0.2857125699520111
frame_05692.jpg,733,1034,790,1098,no_mask,0.5468729734420776
frame_05692.jpg,1804,1005,1858,1061,no_mask,0.2789097726345062
frame_05692.jpg,1806,1007,1860,1060,mask,0.25360187888145447
frame_05693.jpg,698,1031,758,1101,no_mask,0.5562281012535095
frame_05694.jpg,670,1032,734,1104,mask,0.3501582145690918
frame_05695.jpg,637,1032,695,1104,no_mask,0.2854892611503601
frame_05696.jpg,585,1031,652,1103,no_mask,0.32612189650535583
frame_05697.jpg,552,1026,625,1112,no_mask,0.33306437730789185
frame_05698.jpg,1687,987,1741,1049,no_mask,0.37118369340896606
frame_05700.jpg,1649,991,1703,1052,no_mask,0.43946290016174316
frame_05701.jpg,1633,983,1695,1051,no_mask,0.2945772111415863
frame_05702.jpg,1608,983,1661,1050,no_mask,0.4675206243991852
frame_05703.jpg,1586,982,1645,1045,no_mask,0.6497291922569275
frame_05707.jpg,1505,979,1564,1048,no_mask,0.5342622995376587
frame_05707.jpg,2244,1051,2296,1110,no_mask,0.29533717036247253
frame_05708.jpg,1487,976,1546,1046,no_mask,0.4854521155357361
frame_05713.jpg,92,1004,175,1116,no_mask,0.5346280336380005
frame_05729.jpg,1415,998,1451,1039,no_mask,0.28925272822380066
frame_05729.jpg,1000,958,1053,1018,no_mask,0.25174838304519653
frame_05731.jpg,1379,988,1426,1040,no_mask,0.4229980707168579
frame_05734.jpg,1328,985,1375,1034,no_mask,0.5067430734634399
frame_05735.jpg,1308,985,1355,1033,no_mask,0.4197022616863251
frame_05736.jpg,665,885,762,1002,no_mask,0.420747309923172
frame_05737.jpg,1253,990,1307,1044,no_mask,0.600094735622406
frame_05738.jpg,1237,986,1282,1030,mask,0.2945910096168518
frame_05738.jpg,1239,988,1284,1027,no_mask,0.2784886658191681
frame_05739.jpg,1215,980,1266,1035,no_mask,0.6091719269752502
frame_05740.jpg,461,886,577,1017,no_mask,0.6727760434150696
frame_05740.jpg,1191,975,1248,1031,no_mask,0.3195849061012268
frame_05741.jpg,1166,973,1228,1041,no_mask,0.7929995059967041
frame_05742.jpg,1151,974,1211,1042,no_mask,0.7815630435943604
frame_05743.jpg,281,846,411,1005,no_mask,0.7702913880348206
frame_05743.jpg,1129,974,1190,1030,no_mask,0.5237814784049988
frame_05744.jpg,221,849,369,1008,no_mask,0.839682400226593
frame_05744.jpg,1117,975,1180,1038,no_mask,0.7868507504463196
frame_05745.jpg,1102,977,1160,1043,no_mask,0.7729192972183228
frame_05745.jpg,165,854,311,996,no_mask,0.6970946192741394
frame_05746.jpg,1083,976,1148,1045,no_mask,0.7838358879089355
frame_05746.jpg,88,842,256,1001,no_mask,0.635333776473999
frame_05747.jpg,1062,972,1130,1042,no_mask,0.7282693982124329
frame_05748.jpg,1046,971,1113,1043,no_mask,0.7900922894477844
frame_05748.jpg,9,831,116,985,no_mask,0.3160892724990845
frame_05749.jpg,1026,970,1093,1038,no_mask,0.8060510754585266
frame_05750.jpg,1009,972,1075,1041,no_mask,0.7880886197090149
frame_05751.jpg,997,971,1060,1035,no_mask,0.7861731052398682
frame_05752.jpg,970,971,1041,1041,no_mask,0.8176713585853577
frame_05753.jpg,959,966,1026,1041,no_mask,0.8138198256492615
frame_05754.jpg,948,964,1014,1031,no_mask,0.7767108082771301
frame_05755.jpg,930,957,997,1030,no_mask,0.7149915099143982
frame_05756.jpg,912,957,983,1035,no_mask,0.7422580122947693
frame_05756.jpg,535,1069,602,1134,no_mask,0.5403125286102295
frame_05757.jpg,903,957,970,1029,no_mask,0.6911847591400146
frame_05757.jpg,907,955,974,1030,mask,0.3397190272808075
frame_05758.jpg,867,957,949,1045,no_mask,0.8573167324066162
frame_05759.jpg,858,955,929,1044,no_mask,0.8183672428131104
frame_05760.jpg,822,952,905,1043,no_mask,0.8444784283638
frame_05761.jpg,804,953,880,1042,no_mask,0.8444956541061401
frame_05762.jpg,767,940,847,1032,no_mask,0.8032346963882446
frame_05762.jpg,261,1026,347,1101,no_mask,0.6124216914176941
frame_05763.jpg,733,945,811,1030,no_mask,0.7154993414878845
frame_05763.jpg,729,944,808,1031,mask,0.35568806529045105
frame_05764.jpg,706,935,785,1020,no_mask,0.48310956358909607
frame_05764.jpg,704,932,787,1017,mask,0.4023451805114746
frame_05764.jpg,1033,1053,1093,1132,mask,0.30621588230133057
frame_05765.jpg,662,932,751,1030,no_mask,0.8585487604141235
frame_05766.jpg,628,939,715,1025,no_mask,0.6146906614303589
frame_05767.jpg,614,931,698,1027,no_mask,0.8575579524040222
frame_05767.jpg,2186,1005,2229,1059,no_mask,0.30541762709617615
frame_05768.jpg,581,915,674,1023,no_mask,0.7942134141921997
frame_05768.jpg,2212,1009,2265,1064,no_mask,0.6780744194984436
frame_05768.jpg,1023,1011,1072,1067,mask,0.28038695454597473
frame_05769.jpg,558,918,647,1022,no_mask,0.7998788952827454
frame_05770.jpg,517,902,616,1018,no_mask,0.8516509532928467
frame_05770.jpg,2263,1008,2315,1068,no_mask,0.5742146372795105
frame_05771.jpg,500,906,593,1027,no_mask,0.877313494682312
frame_05772.jpg,467,899,569,1022,no_mask,0.88341224193573
frame_05772.jpg,896,996,965,1046,no_mask,0.3156474828720093
frame_05772.jpg,2317,1008,2362,1059,no_mask,0.31274479627609253
frame_05772.jpg,2505,1025,2548,1068,no_mask,0.298750638961792
frame_05772.jpg,894,991,960,1047,mask,0.2759053707122803
frame_05773.jpg,452,906,553,1024,no_mask,0.8081976175308228
frame_05773.jpg,356,1096,422,1152,no_mask,0.6109116673469543
frame_05774.jpg,2551,1007,2598,1064,no_mask,0.6596340537071228
frame_05774.jpg,317,1090,383,1147,no_mask,0.6492933630943298
frame_05774.jpg,413,889,512,1010,no_mask,0.6213276386260986
frame_05774.jpg,2367,1005,2411,1059,no_mask,0.4299606680870056
frame_05774.jpg,1428,979,1473,1035,no_mask,0.26306143403053284
frame_05775.jpg,384,891,481,1008,no_mask,0.5180435180664062
frame_05775.jpg,2398,1002,2444,1053,no_mask,0.49804142117500305
frame_05776.jpg,667,1013,738,1070,no_mask,0.464811772108078
frame_05776.jpg,2409,1006,2454,1057,no_mask,0.33629703521728516
frame_05776.jpg,362,884,454,991,no_mask,0.3251352906227112
frame_05777.jpg,173,1061,261,1148,no_mask,0.4858565032482147
frame_05777.jpg,298,874,386,984,no_mask,0.41895440220832825
frame_05778.jpg,2454,1009,2507,1066,no_mask,0.6795669198036194
frame_05779.jpg,769,991,825,1048,no_mask,0.7085338234901428
frame_05779.jpg,226,860,318,976,no_mask,0.6304339170455933
frame_05779.jpg,2472,1010,2524,1063,no_mask,0.6078206896781921
frame_05779.jpg,594,992,671,1049,mask,0.2744653522968292
